Date,Open,High,Low,Close,Adj Close,Volume
2020-03-19,40.0,46.0,40.0,45.25,45.25,7000
2020-03-20,45.0099983215332,46.0099983215332,45.0,45.0,45.0,3600
2020-03-23,42.0,42.0,39.97999954223633,40.0,40.0,11900
2020-03-24,40.0,40.0,39.0,40.0,40.0,77800
2020-03-25,40.0,44.79999923706055,38.0,41.0099983215332,41.0099983215332,7000
2020-03-26,45.0,47.5,44.25,45.0,45.0,29100
2020-03-27,45.0,47.5,44.9900016784668,45.23500061035156,45.23500061035156,263200
2020-03-30,44.25,50.0,44.25,50.0,50.0,118100
2020-03-31,46.5,50.0,44.779998779296875,50.0,50.0,210300
2020-04-01,45.9900016784668,48.5,44.0,46.70000076293945,46.70000076293945,1206100
2020-04-02,45.02399826049805,48.65999984741211,43.20000076293945,44.0,44.0,9264200
2020-04-03,43.75,49.29999923706055,41.79999923706055,47.31999969482422,47.31999969482422,22551600
2020-04-06,47.0,47.849998474121094,44.70000076293945,45.939998626708984,45.939998626708984,10294200
2020-04-07,45.150001525878906,46.9900016784668,42.93000030517578,44.279998779296875,44.279998779296875,12146500
2020-04-08,42.209999084472656,45.20000076293945,41.2599983215332,44.09000015258789,44.09000015258789,22265800
2020-04-09,44.04999923706055,50.25,44.0,49.13999938964844,49.13999938964844,17355600
2020-04-13,48.54999923706055,48.66999816894531,45.720001220703125,46.0,46.0,8545100
2020-04-14,45.90999984741211,46.29999923706055,43.970001220703125,45.88999938964844,45.88999938964844,10152100
